"🚀 2017 CeBIT 🚀

剛從阿姆斯特丹回來沒多久， SurveyCake 又再度從台灣飛出去了！
此次出差非常重要，因為我們來到世界三大資訊展之首的 CeBIT（德國漢諾威科技展）參展啦！
CeBIT 是全世界最大及歐洲唯一的綜合性 ICT 商業展覽，每年觀展人數超過二十萬人次。今年的主題是「d!conomy – no limits」，展現數位轉型對於社會經濟的重要性，從 3/20 - 3/24 五天，我們將在新創展區和大家見面！

全球最大資訊展有多大？
•  安檢最高層級，梅克爾和安倍晉三都出席 Welcome Night！
•  20 個展覽館，總面積超過 1,000,000 平方公尺
•  展區間有接駁公車，但想要走路也行，只是從進場走到 SurveyCake 的攤位可能需要一個小時（？

以上真的不是唬爛！SurveyCake 成功登上世界最大資訊展 CeBIT 啦！
我們此次位在在新創展區 CeBIT Hall 11, Stand B40，和 450 間的 startups 一同參展；在德國的朋友們歡迎來找我們，臺灣新創正努力地在世界舞台發光！

接下來四天，我們也將不定期分享在 CeBIT 的最新動態！

#2017CeBIT
#全球三大資訊展已征服兩個
#SurveyCake來自台灣",60,2017-03-20T13:16:01,https://www.facebook.com/surveycake/posts/1353568281389142
"【學生必備七大不可思議網路工具】

昨天 數位時代 出的學生必備七大不可思議網路工具
SurveyCake也是其中之一啦！ヽ(*´∀`)ﾉ

大學生基本生存本領：死線當天迅速生出報告
SurveyCake幫你加碼：死線當天迅速生出水噹噹的報告！
#SurveyCakeCoverYou

SurveyCake強大的後台，依據題目類型自動產生精美的圖表分析，還可以直接輸出當成簡報！充滿設計感的圖表其他同學要做三個小時，我們只需要三秒鐘 ( ͡° ͜ʖ ͡°)
#OMG
#SoIncredible

--
找到對的工具，真的很重要啊！
免註冊馬上使用☞ https://www.surveycake.com",60,2016-09-23T13:00:01,https://www.facebook.com/surveycake/posts/1170224773056828
":: Web Summit 2016 Day 1 ::

SurveyCake 在 Web Summit 的攤位正式開展！！
從早上九點整整站到下午六點不誇張
攤位的人潮重來沒有停歇過

遇到了很多有趣的國外新創公司
也有遇到平常只會在 TechCrunch 新聞上看到的如 Atlassian, Stripe, AWS 等來到我們的攤位聊聊
也謝謝許多來自臺灣的同行站台讓我們可以偶爾恢復流利的中文頻道

從這次的整個展場規劃可以看得出主辦單位的經驗和用心
除了時髦的佈置和燈光外
每個展區有專屬的 Manager 負責一切外
到處提供免費的咖啡、洽談小桌、水果、蛋塔（葡氏！）
來到我們攤位的人潮也是之前在台灣參展時的數倍
並且可以真的接觸到一些世界級的新創或是網路公司
都是很棒的收穫

SurveyCake 是本次參加 WebSummit 唯一的 START 台灣團隊
在過去曾經同為 START 的參展新創有 Uber, Stripe, Trello 等獨角獸們
今年也有 GitLab, Luxe 等等
期待有一天 SurveyCake 也能和這些偉大的公司一樣在世界舞台上發光發熱（握拳）

#websummit2016
#surveycakexwebsummit",55,2016-11-09T13:56:16,https://www.facebook.com/surveycake/posts/1216808091731829
"FB 今天真是各種手繪醜頭貼，
為了跟風刷存在感，小編也畫了一個。
老闆年終送的繪圖板終於可以拿出來用了，也算是對老闆有個交代，但這種東西其實用小畫家也是畫得出來

SurveyCake 就是最好用的問卷R怎麼樣
不服來辯阿，有什麼毛都講出來
你敢講我就
我就
我就
我就
...
...
...
...
...
把你的寶貴意見完整回報給 SurveyCake 團隊，
我們會持續改善進步、變得更好！

#以為今天可以逞兇鬥狠
#到最後還是很弱
#使用者回饋最重要啦

台灣開發的企業級的雲端問卷服務
http://bit.ly/2nt5eFd",54,2017-04-01T03:36:20,https://www.facebook.com/surveycake/posts/1364027070343263:0
"🚀🚀 Atlassian Connect Week

Atlassian 是全球知名的軟體公司
旗下的產品包括 JIRA, Confluence, BitBucket
他們更在上個月以四億美金收購了 Trello

SurveyCake 與 Atlassian 在去年的 Web Summit 上認識
我們聊到 SurveyCake 可以幫助一些他們現在所遇到的問題
經過幾個月信件往返，我們獲邀參加阿姆斯特丹的 Connect Week
這是一個有點像駭客松的活動
在這裡可以獲得 Atlassian 開發團隊 1-1 的技術支援
大幅加快自己摸索與研究的時間
全世界共有 42 個團隊參加
SurveyCake 更是唯一來自亞洲的團隊！

由於 Atlassian 和 SurveyCake 的使用族群類似
都是企業型的 SaaS 服務
因此如果 SurveyCake 能成功與 Atlassian 的服務串接
我們將有機會接觸到來自全世界的企業用戶 🍻

活動正式邁入第二天
這次接下挑戰來出任務的全端工程師 Eddie 也正努力的 Hack 中
Atlassian 不虧是一流的軟體公司
有超棒的辦公室、公共空間、友善的員工
更有讓人超羨慕的飲料吧、零食區和午餐 Buffet!!

在這個禮拜的最後一天會是 Demo Day
讓我們期待 SurveyCake 可以和 Atlassian 擦出什麼火花吧！

#SurveyCakeAtlassian
#Iamsterdam
#HackEverything",53,2017-02-28T13:11:14,https://www.facebook.com/surveycake/posts/1331755843570386
"【問卷調查誰都會做，但你做的問卷真的有用嗎？】

#想了半天你要問A還問B #結果最後你是要問C
#我的老天鵝 #做一份好問卷還真難

前陣子很榮幸受邀至 創業台大-臺大創創中心，和同學們一同交流問卷設計的流程和技巧。為讓更多人能瞭解問卷設計 (Questionnaire Design) 的重要性，我們決定將工作坊的簡報分享給更多人知道！

如果你曾經填過很糟糕的問卷，或是你自己就是爛問卷的罪魁禍首。相信這些內容一定能幫助到你！此次工作坊篇帶入了更多實例讓你依據調查目的，更有系統地製作一份好問卷。

如果看臉書相簿不過癮，歡迎下載完整 PDF 保存使用：http://bit.ly/survey101_3

也歡迎大家加入臉書社團與我們一同分享討論：http://bit.ly/surveycake_group

如果大家有任何補充或建議，都歡迎隨時留言給我們！
也歡迎分享給更多人 讓做問卷像 a piece of cake！",42,2016-12-01T13:47:31,https://www.facebook.com/surveycake/posts/1242026525876652
":: 雙十一光棍節 ::

獻給今天很難熬的你。

沒人愛、但有錢的：
距離今天結束還剩11小時
國外國內都在下殺，快去血拼啊！

有人愛、又有錢的：

沒人在跟你說話。",42,2016-11-11T04:56:32,https://www.facebook.com/surveycake/posts/1218562071556431:0
"【感謝大家的支持，設計篇來了！】

在前面構思篇中，我們提到 #目的 和 #架構 的重要性！在清楚這些概念後，緊接著就真的要開始做問卷囉！

回顧構思篇：https://www.surveycake.com/r/fb_101

設計篇預計會分為 #問題 和 #美化 兩個章節，專注探討問卷的「問法」、「題型」 和「視覺」。若大家有特別想瞭解哪個部分，或希望懶人包有什麼改善，都歡迎提供素材和建議給我們喲！

來看設計篇：https://www.surveycake.com/r/fb_101_2

現階段還未討論到的部分，歡迎大家來社團一起討論唷！目前已有許多人分享自己的問卷和觀點囉！

社團區：https://www.surveycake.com/r/survey_group

--
SurveyCake 免註冊馬上使用：
☞ https://www.surveycake.com/r/reg_feature",41,2016-08-04T13:30:00,https://www.facebook.com/surveycake/posts/1128445137234792:0
":: Bizspark 100 days challenge ::

狂賀！狂賀！SurveyCake 參加 Bizspark 100 天新創挑戰賽，成功奪回大獎！太開心啦！

Bizspark 100 days challenge 是微軟為全球需要資源的新創公司所量身打造的 100 天加速長挑戰，參賽團隊必須經過架構挑戰與成長挑戰兩階段，並依據完成度累計分數。SurveyCake 透過 Microsoft Azure 解決方案成功闖關兩階段挑戰並得到最高分，成功抱回大獎！

雞蛋糕團隊接下來一樣會繼續努力，讓 SurveyCake 不斷成為更棒的問卷軟體！

#只有更棒沒有最棒
#問卷雞蛋糕只會更棒
#先好好放個周末假期吧

-
SurveyCake，企業級雲端問卷
http://bit.ly/2uyecEX",40,2017-07-07T13:46:18,https://www.facebook.com/surveycake/posts/1458003510945618:0
":: SurveyCake x New York 之旅順利落幕 ::

從週一揭開序幕的全球科技盛會 TechCrunch Disrupt NY
週四 Propelify 2017 到最後週五在 The Taipei Economic And Cultural Office In New York 的 Demo Day
SurveyCake 與 TSS 和其他11個來自台灣選拔而出的新創團隊
在紐約緊湊的一週終於順利落幕

在這次紐約之行中 我們遇見了許多對我們產品有興趣的訪客、投資人、媒體等等
過去這兩週的日子 12個團隊也成為了好夥伴
支援彼此的攤位 通報媒體的來訪 垃圾話更是在站攤位的心靈糧食
很開心 SurveyCake 有幸和大家一起參與這次的 TechCrunch Disrupt
也一起度過每次緊張的 Pitch 前夕

最後 再次誠摯地感謝 Taiwan Startup Stadium 台灣新創競技場 每位夥伴對這次活動的努力付出
謝謝你們很用心地準備行前的訓練 不厭其煩的修改我們的 Pitch
讓這些台灣代表隊在站上國際舞台時能呈現出最好的一面
感受到你們滿滿的用心 真的非常感動

為了報答你們和達成 KPI (誤)
我們會很努力挑戰這個世界 期待有天能讓台灣的網路新創也能在世界舞台發光發熱（握拳!!）

#台灣戰隊
#PicSee #SurveyCake #Akohub #ADENOVO #Bitmark #CakeResume #Jobalaya
#PiSquare #Pointmize
#Toii #UGYM #Lyra",40,2017-05-21T06:24:23,https://www.facebook.com/surveycake/posts/1410949548984348
":: SurveyCake 最嚴格把關者 ::

CFO (Chief Fuzzy Officer) － 學妹 

平時來無影，去無蹤。人稱貓界的傳奇，是個可愛又迷人的反派角色。
　
名言是－【生命就該浪費在美好的問卷上】
　
設計一份好問卷比你想得還簡單！
SurveyCake 讓做問卷就像 a piece of cake！
　
#支持本土新創
#送你去沖繩玩 ヽ(✿ﾟ▽ﾟ)ノ
☞https://www.surveycake.com/r/fb0720okinawa
------
SurveyCake 免註冊馬上使用：
☞https://www.surveycake.com/r/reg_okinawa",40,2016-07-20T13:30:00,https://www.facebook.com/surveycake/posts/1118395988239707:0
":: 問卷幫你 #1 ::

我只是想結婚。

有人計算過：
在茫茫人海中遇到 Soulmate 的機率只有一萬分之一。
從成年到適婚年齡之間，只有一萬天。
在這一萬天，我找到一萬分之一的他，實屬不易。

但現在，我卻連我的婚禮有幾桌都算不出來。

---

＂SurveyCake comes to your rescue!＂
聽！是天使的聲音！
填填看這份婚禮調查問卷（記得填虛擬的電話地址喔）
http://bit.ly/2f4swNx

填完馬上來看即時的結果圖表
http://bit.ly/2fyxt5I

崩潰的婚宴出席統計，SurveyCake 幫你！
只要將問卷連結發給親朋朋友，後續統整毫不費力；介面簡潔清楚，長輩line群組也沒問題！

分享給你即將步入禮堂的朋友吧！
小小的問卷能節省新人非常多時間呀！( ͡° ͜ʖ ͡°)

---

穿婚紗前一個月
把時間拿來慢慢算人數
不如去外面公園多跑五圈。",39,2016-11-03T13:28:17,https://www.facebook.com/surveycake/posts/1210448299034475:0
"【 SurveyCake 後台有多強？】

後台，是使用者的問卷工作站！
我們在後台創建問卷、觀察填答情況、整理結果，加以分析。

SurveyCake 要把做問卷變成一件很簡單的事情，
如何讓做問卷變得簡單？首先要有一個厲害的後台！
因此， SurveyCake 花了很多心力，
推砌出了一個功能強大又人性化的後台！

小編知道即使講到嘴角全泡也不一定有用，
所謂眼見為憑，
看到還是比聽到實際！

因此從明天開始，每週都有 SurveyCake 後台的介紹圖文，
直接將 SurveyCake 後台呈現在大家的眼前！
還請大家多多支持啦 ヽ(✿ﾟ▽ﾟ)ノ

--
先來瞧瞧 SurveyCake 後台長什麼樣子！
免註冊進後台☞ https://www.surveycake.com",39,2016-10-06T13:20:00,https://www.facebook.com/surveycake/posts/1181723395240299:0
"【前往美國】Rock the Mic USA 2017 

SurveyCake 很榮幸入選了 Taiwan Startup Stadium 台灣新創競技場的 Rock the Mic USA 2017 計畫！我們將在今年五月前往舊金山和紐約，展開為期兩周的 #TaiwanRocks 熱血之旅！

也順便小小預告，雖然才剛從荷蘭阿姆斯特丹出任務回來，但月底我們會再前往德國漢諾威參加 CeBIT 數位科技展！我們一定會繼續努力讓更多人看見來自台灣的品牌的。

最後也特別感謝 TSS，也恭喜其他 11 個將一同出發的優秀新創團隊！

Akohub Marketing
Bitmark
CakeResume 台灣
Jobalaya
mapgea
Pisquare
PicSee 皮克看見
Pointimize
Toii 踢歐哎哎實驗室
U-GYM

--

免費註冊企業級的雲端問卷服務：http://bit.ly/2ned7xy
更深入瞭解我們的產品服務：http://bit.ly/2lXTGIm",38,2017-03-08T13:26:19,https://www.facebook.com/surveycake/posts/1339717999440837
"【蛋糕專欄】臉書像素在廣告受眾的兩大應用

#別再傻傻的下臉書廣告了
#電商 #募資 #市調 #問卷

上一篇 《問卷調查不可不知的臉書像素設定》，我們教學了如何在問卷輕鬆嵌入臉書像素。接下來，我們將介紹如何透過臉書像素建立廣告受眾，幫助你進行更有效的問卷投放。

我們也會持續教學 SurveyCake 延伸的應用，並開發更多符合大家需求的功能，若大家有任何使用上的疑問或建議，歡迎隨時留言給我們知道。也請分享給有在做問卷的親朋好友，讓問卷調查像 a piece of cake。

馬上來瞭解怎麼投放問卷吧：http://bit.ly/01_05_article
免費註冊企業級的雲端問卷服務： http://bit.ly/01_05_website",38,2017-01-05T14:00:01,https://www.facebook.com/surveycake/posts/1278225862256718
":: 🇹🇼  COMPUTEX 2017 x SurveyCake 🇹🇼 :: 

年度的全球科技圈大展 COMPUTEX 在今天落幕
SurveyCake 在今年很榮幸地以贊助夥伴的身份參與了這次盛會
透過 SurveyCake 取代以往使用紙本進行的訪客和參展商問卷
不僅讓參展民眾體驗到更先進與直覺的滿意度調查外
更讓主辦單位可以即時掌握活動進行中的回饋

本次活動更是 SurveyCake APP 的初登場 🎉🎉
透過 SurveyCake APP
現場工作人員可以使用平板電腦進行即時且 ""離線"" 的問卷訪談
大幅降低了以往所需要的時間、人力和成本

我們將會在近期正式發佈 SurveyCake APP iOS / Android
絕對會是戶外、街頭市調的神器！！

#COMPUTEX
#COMPUTEXTAIPEI
#SurveyCake
#SurveyCakeAPP
#敬請期待

Photo credits to COMPUTEX TAIPEI",37,2017-06-03T09:01:39,https://www.facebook.com/surveycake/posts/1423272181085418
"【端午連假結束】

把日曆翻到這一頁倒也沒什麼含意，
只是怕各位不知道下一次的連假要等到 10 月 7 號而已。

離國慶連假還有 130 天，
不長不短，四個月。
當你從現在等到國慶連假第一天，
你會倏地發現又過了三分之一年。

-
端午節快樂喔！
SurveyCake cover 你啦！
http://bit.ly/2rfqNvj",37,2017-05-30T13:00:00,https://www.facebook.com/surveycake/posts/1419372468142056:0
"【隨便亂問】

夜深了，
晚安囉。

---
睡不著不如來瞧瞧地表最強問卷軟體？
http://bit.ly/2p4LI1y",35,2017-05-03T16:00:00,https://www.facebook.com/surveycake/posts/1394369777308992:0
"【 美國歷險記上：西岸矽谷篇 】

回臺灣一個禮拜，CEO Alex 終於生出熱騰騰的美國出差紀錄啦！
第一篇來到網路世界的中心：矽谷！從各大科技巨頭 Google、Apple、twitter 辦公環境參觀、文化體驗，到西岸參訪重頭戲：Demo Day 向超過 200 位投資者的 pitch 的前置準備與當天紀錄！

所以我說那個
#為什麼拜訪twitter需要重重安檢呢
#Airbnb辦公室的設計靈感來自哪裡呢
#舊金山有哪些必吃必玩呢

所有答案都在這篇超詳盡出差紀錄裡！
接下來，敬請期待：東岸紐約篇！

#TaiwanRocks #台灣戰隊
#PicSee #SurveyCake #Akohub #ADENOVO #Bitmark #CakeResume #Jobalaya
#PiSquare #Pointmize
#Toii #UGYM #Lyra

-
SurveyCake，專業級雲端問卷來自台灣！
http://bit.ly/2tb8M1h",34,2017-06-14T13:15:00,https://www.facebook.com/surveycake/posts/1432097646869538
"【外觀設計功能正式上線！】

SurveyCake 新增了一個很 colorful 的功能、
一個讓問卷更有自信的功能：外觀設計！

臉讚時代，
有專業很好，
有專業又有臉蛋更好！

SurveyCake 已經擁有專業的問卷設計功能，
如今再加上吸睛的外觀設計，
你幾乎可以想像這傢伙挺起胸膛閃耀人群的模樣。
太、強、啦、

明天，就讓小編為大家仔細介紹「外觀設計」這嶄新的功能！

---
三秒免費註冊有專業有臉蛋的 SurveyCake！
☛ http://bit.ly/2gnYFDm",34,2016-11-29T13:20:01,https://www.facebook.com/surveycake/posts/1239095626169742:0
":: 問卷幫你 #3 ::

他笑著說好吃，你怎麼就信了？

「謝謝光臨，下次再來！」
然後他再也沒來。

貴客一去兮不復返
嚶嚶，嚶嚶。

------
"" SurveyCake comes to your rescue! ""
聽！是天使的聲音！

口頭詢問，容易得到善意的謊言；
問卷，才能聽見顧客真實的聲音。
SurveyCake 問卷有強大的邏輯跳接題功能，
還能針對顧客個別的情況呈現對應題目、並及時安撫顧客情緒！

填填看就知道用餐滿意度問卷能有多貼心
☛ http://bit.ly/2ftRzfs
再來看看問卷即時結果的統計圖表
☛ http://bit.ly/2ftW8GF

根據調查，顧客 70% 的滿意度來自於過程中的服務，剩下 30% 才來自於餐點本身。
透過一份貼心的問卷，讓顧客感到備受重視。

分享給你最愛的那間店、分享給你開店的朋友
最重要的是
#這一切都免費
#不增加營業成本
#只增加顧客忠誠度

---
「讓顧客微笑離去比歡喜進門更有價值。」
做生意不容易，共勉之。",34,2016-11-24T13:20:00,https://www.facebook.com/surveycake/posts/1232762923469679:0
":: 2016 Web Summit ::

2016 Web Summit 將在 11/7-11/10 於葡萄牙首都里斯本展開！
 
被紐約時報譽為「科技界紅衣主教級的盛會」的 Web Summit ，是全歐洲最盛大的科技新創盛會。每年吸引超過上萬人特地飛到歐洲出席盛會，今年有超過 50,000 人一同共襄盛舉。

在精采的議程中，Web Summit 邀請眾多在科技界、新創界極具影響力的人物擔任講者，Paypal 創辦人 Elon Musk、Twitter 創辦人 Jack Dorsey 都曾是座上賓。

今年更邀請到 Tinder 執行長、LINE 執行長及 Facebook 技術長等超過六百位重量級講者！

四天會期中，除了講座演說外，還有一場盛大的科技新創展覽。今年超過 10,000 間公司參展，是新創人才交流切磋的最佳場所。創新的想法將在此匯聚、高達上千萬美金的投資也可能在此發生！

看到這裡，猜到了嗎？
沒錯！
SurveyCake 啟程前往 2016 Web Summit！

2016 Web Summit in Lisbon!
https://websummit.net/

#2016websummit
#surveycakeMIT",34,2016-11-05T13:00:01,https://www.facebook.com/surveycake/posts/1211222018957103:0
"【手機問】

幫你打個白底，
讓你看看我有多髒！
有皮屑有污垢有頭髮！比馬桶都髒！

實驗證實：手機螢幕普遍含有比馬桶多三十倍的細菌，其中更包含金黃葡萄球菌、大腸桿菌、沙門氏菌等邪惡菌種。
-
SurveyCake，關心你的健康！
http://bit.ly/2rjg5Wp",33,2017-07-30T13:30:00,https://www.facebook.com/surveycake/posts/1480955568650412:0
"誰說代表臺灣只能有一種方式呢，這群人不就是最好的代表嗎？致敬所有為台灣打拼的團隊們，我們一起加油！

#PicSee #SurveyCake #Akohub #ADENOVO #Bitmark #CakeResume #Jobalaya #PiSquare #Pointmize #Toii #UGYM #Lyra #TSS #TaiwanRocks

台灣街景封面產生器：http://twstreet.spotlights.news/
馬上註冊企業級的雲端問卷：http://bit.ly/2uzSseY",33,2017-07-17T09:56:09,https://www.facebook.com/surveycake/posts/1468066163272686:0
"【懷舊問】

天蒼蒼
野茫茫
風吹草低棉花糖

八九零年代出生的你，
一定都養過水晶寶寶、也養過棉花糖

---
往事就讓他塵封過去
現在科技進步了，連做問卷都變得那麼容易！
http://bit.ly/2oG7bxE",33,2017-04-25T12:45:00,https://www.facebook.com/surveycake/posts/1387353068010663:0
"【 2016 Meet Taipei 創新創業嘉年華 圓滿結束】

感謝每位來攤位與我們互動的民眾，希望透過這三天簡單的介紹，能讓大家更加瞭解 SurveyCake 的功能與產品無限的可能性。

若大家對我們有任何問題或建議，都歡迎留言或來信向我們詢問！也感謝策展單位 數位時代 和參展的所有廠商，一起讓台灣變得更好吧！

來信請至：hello@surveycake.com
來自台灣的企業級雲端問卷：http://bit.ly/2fgqpGg

#CEO被誤認成實習生表示開心
#可惡這沒道理啊 #MeetTaipei #SurveyCake",33,2016-11-19T09:43:36,https://www.facebook.com/surveycake/posts/1227875547291750:0
